rule,frequency,sup,confidence,label,ID
"['VB', 'JJS', 'IN_like', 'JJ']",1,1,1.0,NO,410
"['VB', 'JJS', 'IN_like', 'JJ', 'NN']",1,1,1.0,NO,411
"['VB', 'JJS', 'IN_like', 'NN']",1,1,1.0,NO,412
"['VB', 'JJS', 'JJ']",1,1,1.0,NO,413
"['VB', 'JJS', 'JJ', 'NN']",1,1,1.0,NO,414
"['VB', 'JJS', 'NN']",1,1,1.0,NO,415
"['VB', 'JJ_same']",3,3,1.0,NO,416
"['VB', 'JJ_same', 'NN']",3,3,1.0,NO,417
"['VB', 'JJ_same', 'NN', 'IN']",1,1,1.0,NO,418
"['VB', 'JJ_same', 'IN']",1,1,1.0,NO,419
"['VB', 'JJ_same', 'JJ']",2,2,1.0,NO,420
"['VB', 'JJ_same', 'JJ', 'NN']",2,2,1.0,NO,421
"['VB', 'RB_togeth']",3,3,1.0,NO,422
"['VB', 'RB_togeth', ""''""]",1,1,1.0,NO,423
"['VB', 'RB_togeth', ':']",1,1,1.0,NO,424
"['VB', 'RB_togeth', ':', 'VBP']",1,1,1.0,NO,425
"['VB', 'RB_togeth', 'VBP']",1,1,1.0,NO,426
"['VB', 'RB_togeth', 'CC']",1,1,1.0,NO,427
"['VB', 'RB_togeth', 'CC', 'RB']",1,1,1.0,NO,428
"['VB', 'RB_togeth', 'RB']",1,1,1.0,NO,429
"['VB', 'JJ_top']",1,1,1.0,NO,430
"['VB', 'JJ_top', 'NN']",1,1,1.0,NO,431
"['VB', 'JJ_top', 'NN', 'NN']",1,1,1.0,NO,432
"['VB', 'JJ_last']",1,1,1.0,NO,433
"['VB', 'JJ_last', 'NN']",1,1,1.0,NO,434
"['VB', 'JJ_last', 'NN', 'PRP']",1,1,1.0,NO,435
"['VB', 'JJ_last', 'PRP']",1,1,1.0,NO,436
"['VB', 'JJR_higher']",1,1,1.0,NO,437
"['VB', 'JJR_higher', 'NN']",1,1,1.0,NO,438
"['VB', 'JJR_higher', 'NN', 'IN']",1,1,1.0,NO,439
"['VB', 'JJR_higher', 'IN']",1,1,1.0,NO,440
"['VB', 'JJR_basinger']",1,1,1.0,NO,441
"['VB', 'JJR_basinger', 'JJ']",1,1,1.0,NO,442
"['VB', 'JJR_basinger', 'JJ', 'NN']",1,1,1.0,NO,443
"['VB', 'JJR_basinger', 'NN']",1,1,1.0,NO,444
"['VB', 'RB_most']",1,1,1.0,NO,445
"['VB', 'RB_most', 'JJ']",1,1,1.0,NO,446
"['VB', 'RB_most', 'JJ', 'NN']",1,1,1.0,NO,447
"['VB', 'RB_most', 'NN']",1,1,1.0,NO,448
"['DT', 'JJS_best', 'NN', 'NN']",4,4,1.0,YES,449
"['DT', 'JJS_best', 'NN', 'IN']",8,8,1.0,NO,450
"['DT', 'JJS_best', 'NN', ""''""]",1,1,1.0,NO,451
"['DT', 'JJS_best', 'RB', 'IN']",1,1,1.0,NO,452
"['DT', 'JJS_best', 'NNS']",7,7,1.0,NO,453
"['DT', 'JJS_best', 'NNS', 'IN']",5,5,1.0,NO,454
"['DT', 'JJS_best', 'NNS', 'VBP']",1,1,1.0,NO,455
"['DT', 'JJS_best', 'IN']",19,19,1.0,NO,456
"['DT', 'JJS_best', 'IN', 'JJ']",1,1,1.0,NO,457
"['DT', 'JJS_best', 'IN', 'DT']",3,3,1.0,NO,458
"['DT', 'JJS_best', 'JJ']",3,3,1.0,NO,459
"['DT', 'JJS_best', 'JJ', 'RB']",1,1,1.0,NO,460
"['DT', 'JJS_best', 'JJ', 'NNS']",1,1,1.0,NO,461
"['DT', 'JJS_best', 'VBP']",1,1,1.0,NO,462
"['DT', 'JJS_best', 'VBG']",2,2,1.0,NO,463
"['DT', 'JJS_best', 'VBG', 'NN']",1,1,1.0,NO,464
"['DT', 'JJS_best', 'VBG', 'IN']",1,1,1.0,NO,465
"['DT', 'JJS_best', ""''""]",1,1,1.0,NO,466
"['DT', 'JJS_best', 'DT']",3,3,1.0,NO,467
"['DT', 'JJS_best', 'CC']",2,2,1.0,NO,468
"['DT', 'JJS_best', 'CC', 'JJS']",1,1,1.0,NO,469
"['DT', 'JJS_best', 'JJS']",1,1,1.0,NO,470
"['DT', 'JJS_best', 'VBN']",1,1,1.0,NO,471
"['DT', 'JJS_best', 'VBN', 'CC']",1,1,1.0,NO,472
"['DT', 'JJS_best', 'CD']",2,2,1.0,NO,473
"['DT', 'JJS_best', 'CD', 'JJR']",1,1,1.0,NO,474
"['DT', 'JJS_best', 'CD', 'NN']",1,1,1.0,NO,475
"['DT', 'JJS_best', 'JJR']",1,1,1.0,NO,476
"['DT', 'NN', 'NN', 'WDT']",1,1,1.0,NO,477
"['DT', 'NN', 'NN', 'CC']",1,1,1.0,NO,478
"['DT', 'NN', 'NN', 'IN']",1,1,1.0,NO,479
"['DT', 'NN', 'NN', 'NN']",1,1,1.0,NO,480
"['DT', 'NN', 'RB', 'CC']",1,1,1.0,NO,481
"['DT', 'NN', 'VBP']",1,1,1.0,NO,482
"['DT', 'NN', 'RBR_more']",3,3,1.0,NO,483
"['DT', 'NN', 'RBR_more', 'CC']",2,2,1.0,NO,484
"['DT', 'NN', 'RBR_more', 'CC', 'DT']",1,1,1.0,NO,485
"['DT', 'NN', 'RBR_more', 'DT']",1,1,1.0,NO,486
"['DT', 'NN', 'RBR_more', 'JJ']",1,1,1.0,NO,487
"['DT', 'NN', 'RBR_more', 'JJ', 'NN']",1,1,1.0,NO,488
"['DT', 'NN', 'RBR_more', 'NN']",2,2,1.0,NO,489
"['DT', 'NN', 'RBR_more', 'NN', 'CC']",1,1,1.0,NO,490
"['DT', 'NN', 'CC']",10,10,1.0,NO,491
"['DT', 'NN', 'CC', 'DT']",1,1,1.0,NO,492
"['DT', 'NN', 'CC', 'VB']",1,1,1.0,NO,493
"['DT', 'NN', 'DT']",6,6,1.0,NO,494
"['DT', 'NN', 'DT', ""''""]",2,2,1.0,NO,495
"['DT', 'NN', 'MD']",1,1,1.0,NO,496
"['DT', 'NN', 'PRP']",5,5,1.0,NO,497
"['DT', 'NN', 'IN_befor']",1,1,1.0,NO,498
"['DT', 'NN', 'IN_befor', 'JJ']",1,1,1.0,NO,499
"['DT', 'NN', 'IN_befor', 'JJ', 'VBD']",1,1,1.0,NO,500
"['DT', 'NN', 'IN_befor', 'VBD']",1,1,1.0,NO,501
"['DT', 'NN', 'JJ']",7,7,1.0,NO,502
"['DT', 'NN', 'JJ', 'VBD']",1,1,1.0,NO,503
"['DT', 'NN', 'JJ', 'IN']",2,2,1.0,NO,504
"['DT', 'NN', 'JJ', 'NN']",3,3,1.0,NO,505
"['DT', 'NN', 'VBD']",4,4,1.0,NO,506
"['DT', 'NN', 'VBZ']",5,5,1.0,NO,507
"['DT', 'NN', 'VBZ', 'WP']",1,1,1.0,NO,508
"['DT', 'NN', 'IN_like']",3,3,1.0,NO,509
"['DT', 'NN', 'IN_like', 'NN']",1,1,1.0,NO,510
"['DT', 'NN', 'IN_like', 'NN', 'WDT']",1,1,1.0,NO,511
"['DT', 'NN', 'IN_like', 'WDT']",1,1,1.0,NO,512
"['DT', 'NN', 'IN_like', 'DT']",2,2,1.0,NO,513
"['DT', 'NN', 'IN_like', 'DT', ""''""]",2,2,1.0,NO,514
"['DT', 'NN', 'IN_like', ""''""]",2,2,1.0,NO,515
"['DT', 'NN', 'WDT']",1,1,1.0,NO,516
"['DT', 'NN', ""''""]",8,8,1.0,NO,517
"['DT', 'NN', 'JJR_less']",2,2,1.0,NO,518
"['DT', 'NN', 'JJR_less', 'JJ']",2,2,1.0,NO,519
"['DT', 'NN', 'JJR_less', 'JJ', 'IN']",2,2,1.0,NO,520
"['DT', 'NN', 'JJR_less', 'IN']",2,2,1.0,NO,521
"['DT', 'NN', 'NNS']",1,1,1.0,NO,522
"['DT', 'NN', 'DT_all']",1,1,1.0,NO,523
"['DT', 'NN', 'DT_all', 'PRP$']",1,1,1.0,NO,524
"['DT', 'NN', 'DT_all', 'PRP$', 'NN']",1,1,1.0,NO,525
"['DT', 'NN', 'DT_all', 'NN']",1,1,1.0,NO,526
"['DT', 'NN', 'PRP$']",1,1,1.0,NO,527
"['DT', 'NN', 'PRP$', 'NN']",1,1,1.0,NO,528
"['DT', 'NN', 'RB_most']",1,1,1.0,NO,529
"['DT', 'NN', 'RB_most', 'RB']",1,1,1.0,NO,530
"['DT', 'NN', 'RB_most', 'RB', 'CC']",1,1,1.0,NO,531
"['DT', 'NN', 'RB_most', 'CC']",1,1,1.0,NO,532
"['DT', 'NN', 'JJ_inferior']",1,1,1.0,NO,533
"['DT', 'NN', 'JJ_inferior', 'TO']",1,1,1.0,NO,534
"['DT', 'NN', 'JJ_inferior', 'TO', 'DT']",1,1,1.0,NO,535
"['DT', 'NN', 'JJ_inferior', 'DT']",1,1,1.0,NO,536
"['DT', 'NN', 'TO']",2,2,1.0,NO,537
"['DT', 'NN', 'TO', 'DT']",1,1,1.0,NO,538
"['DT', 'NN', 'RBR_better']",2,2,1.0,NO,539
"['DT', 'NN', 'RBR_better', 'JJ']",2,2,1.0,NO,540
"['DT', 'NN', 'RBR_better', 'JJ', 'NN']",2,2,1.0,NO,541
"['DT', 'NN', 'RBR_better', 'NN']",2,2,1.0,NO,542
"['DT', 'NN', 'RB_togeth']",1,1,1.0,NO,543
"['DT', 'NN', 'RB_togeth', 'CC']",1,1,1.0,NO,544
"['DT', 'NN', 'RB_togeth', 'CC', 'VB']",1,1,1.0,NO,545
"['DT', 'NN', 'RB_togeth', 'VB']",1,1,1.0,NO,546
"['DT', 'NN', 'VB']",1,1,1.0,NO,547
"['DT', 'NN', 'RBR_further']",1,1,1.0,NO,548
"['DT', 'NN', 'RBR_further', 'VBZ']",1,1,1.0,NO,549
"['DT', 'NN', 'RBR_further', 'VBZ', 'WP']",1,1,1.0,NO,550
"['DT', 'NN', 'RBR_further', 'WP']",1,1,1.0,NO,551
"['DT', 'NN', 'WP']",1,1,1.0,NO,552
"['DT', 'NN', '.']",1,1,1.0,NO,553
"['DT', 'NN', 'VBN']",2,2,1.0,NO,554
"['DT', 'NN', 'RBR_later']",1,1,1.0,NO,555
"['DT', 'NN', 'RBR_later', 'WRB']",1,1,1.0,NO,556
"['DT', 'NN', 'RBR_later', 'WRB', 'DT']",1,1,1.0,NO,557
"['DT', 'NN', 'RBR_later', 'DT']",1,1,1.0,NO,558
"['DT', 'NN', 'WRB']",1,1,1.0,NO,559
"['DT', 'NN', 'WRB', 'DT']",1,1,1.0,NO,560
"['DT', 'NN', 'CD']",1,1,1.0,NO,561
"['DT', 'NN', 'JJR_more']",1,1,1.0,NO,562
"['DT', 'NN', 'JJR_more', 'NN']",1,1,1.0,NO,563
"['DT', 'NN', 'JJR_more', 'NN', 'IN']",1,1,1.0,NO,564
"['DT', 'NN', 'JJR_more', 'IN']",1,1,1.0,NO,565
"['DT', 'NN', 'JJ_last']",1,1,1.0,NO,566
"['DT', 'NN', 'JJ_last', 'NN']",1,1,1.0,NO,567
"['DT', 'NN', 'JJ_last', 'NN', 'NN']",1,1,1.0,NO,568
"['DT', 'NN', 'DT_both']",1,1,1.0,NO,569
"['DT', 'NN', 'DT_both', 'VBG']",1,1,1.0,NO,570
"['DT', 'NN', 'DT_both', 'VBG', 'IN']",1,1,1.0,NO,571
"['DT', 'NN', 'DT_both', 'IN']",1,1,1.0,NO,572
"['DT', 'NN', 'VBG']",2,2,1.0,NO,573
"['DT', 'NN', 'VBG', 'IN']",1,1,1.0,NO,574
"['DT', 'RBS_most', 'JJ', 'NNS']",10,10,1.0,NO,575
"['DT', 'RBS_most', 'JJ', 'TO']",2,2,1.0,NO,576
"['DT', 'RBS_most', 'JJ', 'IN']",4,4,1.0,NO,577
"['DT', 'RBS_most', 'JJ', 'JJ']",4,4,1.0,NO,578
"['DT', 'RBS_most', 'JJ', 'CC']",4,4,1.0,NO,579
"['DT', 'RBS_most', 'JJ', ""''""]",2,2,1.0,NO,580
"['DT', 'RBS_most', 'NN', 'RB']",2,2,1.0,NO,581
"['DT', 'RBS_most', 'NN', 'IN']",2,2,1.0,NO,582
"['DT', 'RBS_most', 'RB']",6,6,1.0,NO,583
"['DT', 'RBS_most', 'RB', 'JJ']",2,2,1.0,NO,584
"['DT', 'RBS_most', 'RB', 'RB']",2,2,1.0,NO,585
"['DT', 'RBS_most', 'NNS']",10,10,1.0,NO,586
"['DT', 'RBS_most', 'IN']",6,6,1.0,NO,587
"['DT', 'RBS_most', 'TO']",2,2,1.0,NO,588
"['DT', 'RBS_most', 'CC']",4,4,1.0,NO,589
"['DT', 'RBS_most', ""''""]",2,2,1.0,NO,590
"['DT', 'JJ', 'NN', 'NN']",1,1,1.0,NO,591
"['DT', 'JJ', 'NN', 'IN']",2,2,1.0,NO,592
"['DT', 'JJ', 'VBG']",2,2,1.0,YES,593
"['DT', 'JJ', 'JJ_rival']",1,1,1.0,NO,594
"['DT', 'JJ', 'JJ_rival', 'NN']",1,1,1.0,NO,595
"['DT', 'JJ', 'JJ_rival', 'NN', 'NN']",1,1,1.0,NO,596
"['DT', 'JJ', 'NNS']",16,16,1.0,NO,597
"['DT', 'JJ', 'VBD']",1,1,1.0,NO,598
"['DT', 'JJ', 'RB']",4,4,1.0,NO,599
"['DT', 'JJ', 'RB', 'VBP']",2,2,1.0,NO,600
"['DT', 'JJ', 'IN']",10,10,1.0,NO,601
"['DT', 'JJ', 'IN', 'JJ']",1,1,1.0,NO,602
"['DT', 'JJ', 'VBN']",1,1,1.0,NO,603
"['DT', 'JJ', 'TO']",2,2,1.0,NO,604
"['DT', 'JJ', 'NN_choic']",1,1,1.0,NO,605
"['DT', 'JJ', 'NN_choic', 'IN']",1,1,1.0,NO,606
"['DT', 'JJ', 'NN_choic', 'IN', 'JJ']",1,1,1.0,NO,607
"['DT', 'JJ', 'NN_choic', 'JJ']",1,1,1.0,NO,608
"['DT', 'JJ', 'JJ']",7,7,1.0,NO,609
"['DT', 'JJ', 'DT']",1,1,1.0,NO,610
"['DT', 'JJ', 'CC']",4,4,1.0,NO,611
"['DT', 'JJ', 'JJ_same']",1,1,1.0,NO,612
"['DT', 'JJ', 'JJ_same', 'NN']",1,1,1.0,NO,613
"['DT', 'JJ', 'JJ_same', 'NN', 'IN']",1,1,1.0,NO,614
"['DT', 'JJ', 'JJ_same', 'IN']",1,1,1.0,NO,615
"['DT', 'JJ', 'JJR_less']",2,2,1.0,NO,616
"['DT', 'JJ', 'JJR_less', 'RB']",2,2,1.0,NO,617
"['DT', 'JJ', 'JJR_less', 'RB', 'VBP']",2,2,1.0,NO,618
"['DT', 'JJ', 'JJR_less', 'VBP']",2,2,1.0,NO,619
"['DT', 'JJ', 'VBP']",2,2,1.0,NO,620
"['DT', 'JJ', 'PRP']",1,1,1.0,NO,621
"['DT', 'JJ', 'JJ_second']",1,1,1.0,NO,622
"['DT', 'JJ', 'JJ_second', 'NN']",1,1,1.0,NO,623
"['DT', 'JJ', 'JJ_second', 'NN', 'IN']",1,1,1.0,NO,624
"['DT', 'JJ', 'JJ_second', 'IN']",1,1,1.0,NO,625
"['DT', 'JJ', ""''""]",2,2,1.0,NO,626
"['DT', 'RBR_more', 'JJ', 'VBG']",2,2,1.0,YES,627
"['DT', 'RBR_more', 'JJ', 'NNS']",1,1,1.0,NO,628
"['DT', 'RBR_more', 'JJ', 'DT']",1,1,1.0,NO,629
"['DT', 'RBR_more', 'JJ', 'PRP']",1,1,1.0,NO,630
"['DT', 'RBR_more', 'NN', 'CC']",1,1,1.0,NO,631
"['DT', 'RBR_more', 'VBG']",2,2,1.0,YES,632
"['DT', 'RBR_more', 'CC']",3,3,1.0,NO,633
"['DT', 'RBR_more', 'CC', 'DT']",1,1,1.0,NO,634
"['DT', 'RBR_more', 'DT']",4,4,1.0,NO,635
"['DT', 'RBR_more', 'DT', 'NN']",2,2,1.0,NO,636
"['DT', 'RBR_more', 'NNS']",1,1,1.0,NO,637
"['DT', 'RBR_more', 'RB']",3,3,1.0,NO,638
"['DT', 'RBR_more', 'RB', 'IN']",1,1,1.0,NO,639
"['DT', 'RBR_more', 'RB', 'JJS']",1,1,1.0,NO,640
"['DT', 'RBR_more', 'RB', 'CC']",1,1,1.0,NO,641
"['DT', 'RBR_more', 'IN']",1,1,1.0,NO,642
"['DT', 'RBR_more', 'JJS']",1,1,1.0,NO,643
"['DT', 'RBR_more', 'PRP']",1,1,1.0,NO,644
"['DT', 'JJR_slower']",2,2,1.0,YES,645
"['DT', 'JJR_slower', 'NN']",2,2,1.0,YES,646
"['DT', 'JJR_slower', 'NN', 'IN']",2,2,1.0,YES,647
"['DT', 'JJR_slower', 'IN']",2,2,1.0,YES,648
"['DT', 'IN', 'DT_all']",1,1,1.0,NO,649
"['DT', 'IN', 'DT_all', 'DT']",1,1,1.0,NO,650
"['DT', 'IN', 'DT_all', 'DT', 'VBZ']",1,1,1.0,NO,651
"['DT', 'IN', 'DT_all', 'VBZ']",1,1,1.0,NO,652
"['DT', 'IN', 'DT']",10,10,1.0,NO,653
"['DT', 'IN', 'DT', 'VBZ']",1,1,1.0,NO,654
"['DT', 'IN', 'DT', 'JJ']",1,1,1.0,NO,655
"['DT', 'IN', 'VBZ']",1,1,1.0,NO,656
"['DT', 'IN', 'JJ_second']",1,1,1.0,NO,657
"['DT', 'IN', 'JJ_second', 'CC']",1,1,1.0,NO,658
"['DT', 'IN', 'JJ_second', 'CC', 'JJ']",1,1,1.0,NO,659
"['DT', 'IN', 'JJ_second', 'JJ']",1,1,1.0,NO,660
"['DT', 'IN', 'CC']",1,1,1.0,NO,661
"['DT', 'IN', 'CC', 'JJ']",1,1,1.0,NO,662
"['DT', 'IN', 'JJ']",7,7,1.0,NO,663
"['DT', 'IN', 'RP']",1,1,1.0,NO,664
"['DT', 'IN', 'NN']",3,3,1.0,NO,665
"['DT', 'IN', 'PDT_all']",1,1,1.0,NO,666
"['DT', 'IN', 'PDT_all', 'DT']",1,1,1.0,NO,667
"['DT', 'IN', 'PDT_all', 'DT', 'JJ']",1,1,1.0,NO,668
"['DT', 'IN', 'PDT_all', 'JJ']",1,1,1.0,NO,669
"['DT', 'IN', 'PRP$']",2,2,1.0,NO,670
"['DT', 'RBR_better', 'VBG']",4,4,1.0,YES,671
"['DT', 'RBR_better', 'VBG', 'IN']",4,4,1.0,YES,672
"['DT', 'RBR_better', 'IN']",4,4,1.0,YES,673
"['DT', 'RBR_better', 'JJ']",2,2,1.0,NO,674
"['DT', 'RBR_better', 'JJ', 'NN']",2,2,1.0,NO,675
"['DT', 'RBR_better', 'NN']",2,2,1.0,NO,676
"['DT', 'VBG', 'CC']",1,1,1.0,NO,677
"['DT', 'VBG', 'NN']",1,1,1.0,NO,678
"['DT', 'JJS', 'NNS']",1,1,1.0,NO,679
"['DT', 'RB', 'JJR_better']",8,8,1.0,YES,680
"['DT', 'RB', 'JJR_better', 'NN']",8,8,1.0,YES,681
"['DT', 'RB', 'JJR_better', 'NN', 'IN']",8,8,1.0,YES,682
"['DT', 'RB', 'JJR_better', 'IN']",8,8,1.0,YES,683
"['DT', 'RB', 'NN', ""''""]",2,2,1.0,NO,684
"['DT', 'RB', 'NN', 'VBG']",1,1,1.0,NO,685
"['DT', 'RB', 'IN', 'NN']",1,1,1.0,NO,686
"['DT', 'RB', 'JJ']",4,4,1.0,NO,687
"['DT', 'RB', 'JJ', 'NN']",1,1,1.0,NO,688
"['DT', 'RB', 'JJS']",1,1,1.0,NO,689
"['DT', 'RB', 'RB']",2,2,1.0,NO,690
"['DT', 'RB', 'JJR_livelier']",1,1,1.0,NO,691
"['DT', 'RB', 'JJR_livelier', 'NN']",1,1,1.0,NO,692
"['DT', 'RB', 'JJR_livelier', 'NN', 'IN']",1,1,1.0,NO,693
"['DT', 'RB', 'JJR_livelier', 'IN']",1,1,1.0,NO,694
"['DT', 'RB', 'IN_befor']",1,1,1.0,NO,695
"['DT', 'RB', 'IN_befor', 'JJ']",1,1,1.0,NO,696
"['DT', 'RB', 'IN_befor', 'JJ', 'NN']",1,1,1.0,NO,697
"['DT', 'RB', 'IN_befor', 'NN']",1,1,1.0,NO,698
"['DT', 'RB', 'CC']",2,2,1.0,NO,699
"['DT', 'RB', 'JJS_youngest']",1,1,1.0,NO,700
"['DT', 'RB', 'JJS_youngest', 'IN']",1,1,1.0,NO,701
"['DT', 'RB', 'JJS_youngest', 'IN', 'NN']",1,1,1.0,NO,702
"['DT', 'RB', 'JJS_youngest', 'NN']",1,1,1.0,NO,703
"['DT', 'RB', 'JJ_superior']",2,2,1.0,NO,704
"['DT', 'RB', 'JJ_superior', 'NN']",2,2,1.0,NO,705
"['DT', 'RB', 'JJ_superior', 'NN', ""''""]",1,1,1.0,NO,706
"['DT', 'RB', 'JJ_superior', 'NN', 'IN']",1,1,1.0,NO,707
"['DT', 'RB', 'JJ_superior', ""''""]",1,1,1.0,NO,708
"['DT', 'RB', 'JJ_superior', 'IN']",1,1,1.0,NO,709
"['DT', 'RB', ""''""]",2,2,1.0,NO,710
"['DT', 'RB', 'VBP']",2,2,1.0,NO,711
"['DT', 'RB', 'JJ_last']",1,1,1.0,NO,712
"['DT', 'RB', 'JJ_last', 'NN']",1,1,1.0,NO,713
"['DT', 'RB', 'JJ_last', 'NN', ""''""]",1,1,1.0,NO,714
"['DT', 'RB', 'JJ_last', ""''""]",1,1,1.0,NO,715
"['DT', 'RB', 'JJ_top']",1,1,1.0,NO,716
"['DT', 'RB', 'JJ_top', 'NN']",1,1,1.0,NO,717
"['DT', 'RB', 'JJ_top', 'NN', 'VBG']",1,1,1.0,NO,718
"['DT', 'RB', 'JJ_top', 'VBG']",1,1,1.0,NO,719
"['DT', 'RB', 'VBG']",1,1,1.0,NO,720
"['DT', 'JJR_better', 'NN']",8,8,1.0,YES,721
"['DT', 'JJR_better', 'NN', 'IN']",8,8,1.0,YES,722
"['DT', 'JJR_better', 'IN']",12,12,1.0,YES,723
"['DT', 'JJR_better', 'VBG']",4,4,1.0,YES,724
"['DT', 'JJR_better', 'VBG', 'IN']",4,4,1.0,YES,725
"['DT', 'JJR_better', ""''""]",2,2,1.0,NO,726
"['DT', 'JJS_worst', 'NN', 'NN']",1,1,1.0,NO,727
"['DT', 'JJS_worst', 'JJ']",1,1,1.0,NO,728
"['DT', 'JJS_worst', 'JJ', 'VBN']",1,1,1.0,NO,729
"['DT', 'JJS_worst', 'VBN']",1,1,1.0,NO,730
"['DT', 'JJS_latest', 'NN', 'IN']",2,2,1.0,YES,731
"['DT', 'JJS_latest', 'NN', 'NN']",1,1,1.0,NO,732
"['DT', 'JJS_latest', 'IN']",2,2,1.0,YES,733
"['DT', 'JJS_darkest']",2,2,1.0,YES,734
"['DT', 'JJS_darkest', 'NNS']",2,2,1.0,YES,735
"['DT', 'JJS_darkest', 'NNS', 'NN']",2,2,1.0,YES,736
"['DT', 'JJS_darkest', 'NN']",2,2,1.0,YES,737
"['DT', 'NNS', 'NN', 'VBN']",1,1,1.0,NO,738
"['DT', 'NNS', 'IN']",10,10,1.0,NO,739
"['DT', 'NNS', 'IN', 'RP']",1,1,1.0,NO,740
"['DT', 'NNS', 'WDT']",1,1,1.0,NO,741
"['DT', 'NNS', 'RB']",3,3,1.0,NO,742
"['DT', 'NNS', 'VBD']",1,1,1.0,NO,743
"['DT', 'NNS', 'RB_togeth']",1,1,1.0,NO,744
"['DT', 'NNS', 'RB_togeth', 'IN']",1,1,1.0,NO,745
"['DT', 'NNS', 'RB_togeth', 'IN', 'RP']",1,1,1.0,NO,746
"['DT', 'NNS', 'RB_togeth', 'RP']",1,1,1.0,NO,747
"['DT', 'NNS', 'RP']",1,1,1.0,NO,748
"['DT', 'NNS', 'DT']",2,2,1.0,NO,749
"['DT', 'NNS', 'DT', 'JJ']",1,1,1.0,NO,750
"['DT', 'NNS', 'VBP']",1,1,1.0,NO,751
"['DT', 'NNS', 'IN_like']",2,2,1.0,NO,752
"['DT', 'NNS', 'IN_like', 'DT']",1,1,1.0,NO,753
"['DT', 'NNS', 'IN_like', 'DT', 'JJ']",1,1,1.0,NO,754
"['DT', 'NNS', 'IN_like', 'JJ']",1,1,1.0,NO,755
"['DT', 'NNS', 'IN_like', 'NN']",1,1,1.0,NO,756
"['DT', 'NNS', 'IN_like', 'NN', 'VBN']",1,1,1.0,NO,757
"['DT', 'NNS', 'IN_like', 'VBN']",1,1,1.0,NO,758
"['DT', 'NNS', 'JJ']",1,1,1.0,NO,759
"['DT', 'NNS', 'CC']",1,1,1.0,NO,760
"['DT', 'NNS', 'TO']",1,1,1.0,NO,761
"['DT', 'NNS', 'VBN']",1,1,1.0,NO,762
"['DT', 'JJS_biggest']",4,4,1.0,NO,763
"['DT', 'JJS_biggest', 'NN']",1,1,1.0,NO,764
"['DT', 'JJS_biggest', 'NN', 'NN']",1,1,1.0,NO,765
"['DT', 'JJS_biggest', 'NNS']",2,2,1.0,NO,766
"['DT', 'JJS_biggest', 'NNS', 'RB']",1,1,1.0,NO,767
"['DT', 'JJS_biggest', 'NNS', 'IN']",1,1,1.0,NO,768
"['DT', 'JJS_biggest', 'RB']",2,2,1.0,NO,769
"['DT', 'JJS_biggest', 'IN']",1,1,1.0,NO,770
"['DT', 'JJS_biggest', 'JJ']",1,1,1.0,NO,771
"['DT', 'JJS_biggest', 'JJ', 'RB']",1,1,1.0,NO,772
"['DT', 'JJ_rival']",1,1,1.0,NO,773
"['DT', 'JJ_rival', 'NN']",1,1,1.0,NO,774
"['DT', 'JJ_rival', 'NN', 'NN']",1,1,1.0,NO,775
"['DT', 'NN_lead']",4,4,1.0,NO,776
"['DT', 'NN_lead', 'NN']",1,1,1.0,NO,777
"['DT', 'NN_lead', 'NN', 'VBP']",1,1,1.0,NO,778
"['DT', 'NN_lead', 'VBP']",1,1,1.0,NO,779
"['DT', 'NN_lead', ""''""]",1,1,1.0,NO,780
"['DT', 'NN_lead', 'NNS']",2,2,1.0,NO,781
"['DT', 'NN_lead', 'NNS', 'IN']",1,1,1.0,NO,782
"['DT', 'NN_lead', 'NNS', 'DT']",1,1,1.0,NO,783
"['DT', 'NN_lead', 'IN']",1,1,1.0,NO,784
"['DT', 'NN_lead', 'DT']",1,1,1.0,NO,785
"['DT', 'VBP']",6,6,1.0,NO,786
"['DT', 'VBP', 'IN']",1,1,1.0,NO,787
"['DT', ""''""]",15,15,1.0,NO,788
"['DT', 'CC']",24,24,1.0,NO,789
"['DT', 'CC', 'DT']",1,1,1.0,NO,790
"['DT', 'CC', 'JJ']",1,1,1.0,NO,791
"['DT', 'CC', 'VB']",1,1,1.0,NO,792
"['DT', 'CC', 'RB']",2,2,1.0,NO,793
"['DT', 'CC', 'JJS']",1,1,1.0,NO,794
"['DT', 'CC', 'DT_all']",1,1,1.0,NO,795
"['DT', 'CC', 'DT_all', 'VBP']",1,1,1.0,NO,796
"['DT', 'CC', 'DT_all', 'VBP', 'IN']",1,1,1.0,NO,797
"['DT', 'CC', 'DT_all', 'IN']",1,1,1.0,NO,798
"['DT', 'CC', 'VBP']",1,1,1.0,NO,799
"['DT', 'CC', 'VBP', 'IN']",1,1,1.0,NO,800
"['DT', 'CC', 'IN']",1,1,1.0,NO,801
"['DT', 'DT']",27,27,1.0,NO,802
"['DT', 'DT', 'VBZ']",1,1,1.0,NO,803
"['DT', 'DT', 'NN']",5,5,1.0,NO,804
"['DT', 'DT', ""''""]",2,2,1.0,NO,805
"['DT', 'DT', 'JJ']",2,2,1.0,NO,806
"['DT', 'DT_all']",6,6,1.0,NO,807
"['DT', 'DT_all', 'DT']",1,1,1.0,NO,808
"['DT', 'DT_all', 'DT', 'VBZ']",1,1,1.0,NO,809
"['DT', 'DT_all', 'VBZ']",1,1,1.0,NO,810
"['DT', 'DT_all', 'NN']",4,4,1.0,NO,811
